id,text,景色,交通,美食,门票,服务
review_002070,在天津看了两晚京剧“希望之星”汇报演出，剧目是《泗州城》《黄鹤楼》《战洪州》《罗成托兆》《失街亭·空城计·斩马谡》，这三位演员都挺好的，确实算是希望之星。何梓硕给我很深刻的印象，扮相俊又不媚，适合演一些英武的小生，我很不喜欢看扮相丑的小生，有时候太出戏。何同学的嗓子挺好的，唱腔很别致，和我平时听的叶派的不一样，不过似乎又没那么多嗽，不过听着挺舒服。吴奇峪身手真不错，难得是嗓子也好，前途光明。万琳出场的时候有点紧张呢，羽扇都有点抖，不过引子念的真不错，全场下来完成度都不错，王志林先生的弦儿也好。还看到了闫巍、孙元喜、王艳和叶蓬，赵华做派挺好，不过我怎么感觉他嗓子有点像坚果呢 李特改名了，我看戏的时候听出来是坤生但是没认出来。天津的几个花脸都不错。黄齐峰真是武生的样儿，我之前现场看的有几位只适合跑龙套。,0,0,0,0,0
review_002060,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第20018！ ​,0,0,0,0,0
review_001323,《黄鹤楼》作者：崔颢昔人已乘黄鹤去，此地空余黄鹤楼。黄鹤一去不复返，白云千载空悠悠。晴川历历汉阳树，芳草萋萋鹦鹉洲。日暮乡关何处是，烟波江上使人愁。 ​,0,0,0,0,0
review_002007,“我也曾痴痴念过你，在鹦鹉洲，在黄鹤楼。”摄影： ​,0,0,0,0,0
review_000718,《望岳》——杜甫岱宗夫如何？齐鲁青未了。造化钟神秀，阴阳割昏晓。荡胸生曾云，决眦入归鸟。会当凌绝顶，一览众山小。《黄鹤楼送孟浩然之广陵》——李白故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流林墨 describe ​,2,0,0,0,0
review_001177,我在挑战黄鹤楼-以津真天地域鬼王评分为31859，小组排名第1，世界排名第7643！ ​,0,0,0,0,0
review_000879,《黄鹤楼送孟浩然之广陵》——李白故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流林墨 conclusion ​,0,0,0,0,0
review_000917,正打算去黄鹤楼，一个小店老板说这会黄鹤楼温度正高的时候，晚点去会比较好，又说这会武汉长江大桥能达到六十多度说是可以带个鸡蛋上去试试，鸡蛋怕是不够，需要再带点孜然吧此刻武汉：37度！这大概是今年夏天经历过的的最高温了,0,0,0,0,0
review_000341,乐山大佛，世界上最大的摩崖石刻，从唐代开始三代人经过了90年才建造成功！大佛的胸部还有一个秘密… ​,1,0,0,0,0
review_000534,叶图南第一次见秦歧是在乐山大佛窟。攻防期间散排什么都慢，为了速度刷币，他排了22，地图一转，身边就多了个天策。叶图南先看了看对面的配置，奶歌蓬莱，装分也不小。到了这个段位，这配置基本是没法赢的，叶图南心里叹了口气，但本着不做逃兵的念头，仍是和气的看向队友，准备沟通一下打法。他正要开口，发现天策皱着眉，脸色十分不耐，满是勿扰的气场。天策召了马出来，却并没有上马，反而半跪在地上查看马蹄，叶图南在山庄也略懂些锻造，好心道：“脚饰出问题了吗？我看看？”天策侧脸十分冷淡：“不必。”叶图南识趣的不再说话，天策鼓捣了一会儿，在倒计时结束前上马打雷，看也不看叶图南一眼，命令道：“打奶。”jjc打多了，什么人都有，叶图南压下心头那点不舒服，倒计时结束跟着天策冲了出去。这局他本没觉得能赢，然而不知怎么，可能两人配合格外默契，踩倒霹雳缴械风车惊涛，两个影子吃完，天策把小小的歌萝踢在石柱上后，她愣是没站起来过。没了奶，天策也只剩了个血皮，叶图南火速风吹荷，朝天策道：“你走。”天策骑马走的也不含糊，叶图南死死缠着蓬莱，两人在天上打的难解难分，天策稍稍回了点血，又回来一起把蓬莱送了出去。退出时，奶歌从地上爬起来，拍琴炸毛：可恶！这就是睡过的策藏吗！#生气 叶图南给天策点了个赞，尴尬一笑。却听旁边天策道：“还没有。”叶图南转头，天策正打量着他，不皱着眉，天策看起来和气许多。在叶图南疑惑的眼神里，天策笑了起来：“不过可以睡一下。”叶图南更尴尬了，这年头人嘴上都没把门的，一个比一个能说骚话，他维持风度说了句“辛苦”，立刻退了出去。币还差500多，叶图南又排了一把，正要进去的时候，冒出了“秦歧已将您加入好友列表”的提示。叶图南犹豫一下，还是礼貌的加了，随后又进了jjc。等他再出来的时候，秦歧就站在npc旁边，带着一股漫不经心的笑意，直直的望着他问：“小哥哥，睡吗？”,0,0,0,0,0
review_002585,//:花不语，水空流。年年拚得为花愁。明朝万一西风动，争奈朱颜不耐秋//:故人西辞黄鹤楼，烟花三月下扬州，孤帆远影碧空尽，惟见长江天际流,0,0,0,0,0
review_001143,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第3，世界排名第46998！ ​,0,0,0,0,0
review_001740,我在挑战黄鹤楼-以津真天地域鬼王评分为29969，小组排名第1，世界排名第730！ ​,0,0,0,0,0
review_001585,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第6359！ ​,0,0,0,0,0
review_000458,《四川宜宾又发现一尊大佛和乐山大佛一样，依山而凿十分震撼！》此视频已有14万次播放,2,0,0,0,0
review_000754,我在挑战黄鹤楼-以津真天地域鬼王评分为305，小组排名第2，世界排名第1685！ ​,0,0,0,0,0
review_002401,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第44808！ ​,0,0,0,0,0
review_000499,未妃真的很体贴各位的钱包看着超话的汤臣一品，648，乐山大佛等觉得不太行换了一个出来 ​,0,0,0,0,0
review_000547,当同事找我出来抽个烟的时候，我默默的跟了出去，他拿出了他的黄鹤楼，很巧的是只剩下了一根，转头问我你还有烟嘛？我迟疑了一秒，我说：我也没有！就这样我静静的看着他抽完最后一根黄鹤楼，然后就走了！我看着他的背影从兜里拿出了一根中华。轻轻的点燃长呼出一口气！原谅我又是不做人的一天,0,0,0,0,0
review_002162,【 ，游客：没素质，其他家长都没模仿】近日，湖北武汉。有网友发视频，黄鹤楼景区，有家长把孩子抱进围栏触摸展览品。游客杨先生称，在第一个观赏点家长把两个孩子放进围栏触摸展览品，到第二个观赏点后又让孩子触摸展览品，其他孩子看到也想去，但都被家长劝阻。杨先生觉得他们的行为不顾及别人的参观感受，特别没素质。,0,0,0,0,0
review_000761,黄鹤楼 星星 你 ​,0,0,0,0,0
review_001282,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第58072！ ​,0,0,0,0,0
review_001792,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第10816！ ​,0,0,0,0,0
review_000080,可以说是非常的开心了，乐山大佛壮观大气，坐船会比较推荐，能直观看见大佛正面，近距离感受下大佛的壮观，峨眉山路上遇到了猴子，金顶上的佛像，寺庙，金碧辉煌，自然景观都美不胜收！ 特别感谢导游小周，旅途中认真负责风趣幽默，很满意的一次行程。,2,0,0,0,2
review_001062,到黄鹤楼啦今日锻炼完毕回家喝奶茶 ​,0,0,0,0,0
review_001512,《黄鹤楼送孟浩然之广陵》——李白故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流林墨 acquire适箪箪_vphvhl ​,0,0,0,0,0
review_000900,《黄鹤楼送孟浩然之广陵》——李白故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流林墨 sensibleinktre ​,0,0,0,0,0
review_002207,- 武汉紧急行动：争分夺秒斩断疫情传播 奥运解说 诗意流动 - 汪周雨如愿夺金却有些不开心 - 本报记者拍到中国空间站凌月照片 - 有一座“视觉黄鹤楼”，还有一座“心理黄鹤楼” ​,0,0,0,0,0
review_000212,【乐山嘉州渡码头今日启用】乐山大佛旅游有限公司关于启用嘉州渡码头相关事宜的通知各旅行社、市民、游客朋友：自2021年8月2日起启用嘉州渡码头。现将有关事项通知如下：一、白天水上旅游项目1.购票地址：乐山大佛景区游江售票大厅（大佛文化广场旁）2.登船码头：嘉州渡码头3.下,0,0,0,0,0
review_001785,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第10649！ ​,0,0,0,0,0
review_001555,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第4，世界排名第5472！ ​,0,0,0,0,0
review_000025,成都真的很绝，美食很多，景色很美有锦里，宽窄巷子的风土人情；有春熙路，太古里的时尚都市；有市井小巷的人间烟火气乐山大佛举世无二，峨眉山风景秀丽，猴子可爱，信众虔诚朝拜愿他们如愿三星堆沉睡数千年，一醒惊世人，硕大的青铜器，让你亲身感受到三千多年前的恢弘壮阔成都景色太多，来不及一一领略，愿有缘再相会,2,0,2,0,0
review_000944,又来县城，这次走的路不一样，从金口进的县城。县城贴着金口这边就有些浮夸，路上挂的全是啥“武汉半小时生活圈”“黄鹤楼向南五十公里”，我心想这半个小时能开到武汉哪。今天发现这边居然有罗森，确实震惊到我，我感觉要是我外婆来会更震惊，毕竟她之前憋了好久问我这边是烧柴还是煤。,0,0,0,0,0
review_000589,这个世界我们都只来一次，吃想吃的饭见想见的人，看喜欢的风景做喜欢的事。你不一定非要喝冰啤酒，抽黄鹤楼。乐意的话，也可以喝葡萄酒、威士忌、白云边、毛铺、五粮液，抽红塔山、芙蓉王、软中华、硬玉溪… ​,0,0,0,0,0
review_001554,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第5446！ ​,0,0,0,0,0
review_002557,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第4，世界排名第81222！ ​,0,0,0,0,0
review_001333,我在挑战黄鹤楼-以津真天地域鬼王评分为5088，小组排名第2，世界排名第44264！ ​,0,0,0,0,0
review_000250,《四川宜宾发现一个1000年大佛头，比乐山大佛还要美还要早》此视频已有1.9万次播放 ​,2,0,0,0,0
review_002312,花荣大师和雷布斯，要是即早收手还有机会肩并肩去黄鹤楼点一壶酌酒，哥俩好啊666啊化一天啊,0,0,0,0,0
review_001860,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第12867！ ​,0,0,0,0,0
review_001409,第二十三天——黄鹤楼 ​,0,0,0,0,0
review_001552,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第5378！ ​,0,0,0,0,0
review_000123,小彭导游服务周到，讲解细致，乐山大佛游船壮观,2,0,0,0,2
review_001225,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第4，世界排名第53737！ ​,0,0,0,0,0
review_001688,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第8218！ ​,0,0,0,0,0
review_001794,我在挑战黄鹤楼-以津真天地域鬼王评分为3300，小组排名第1，世界排名第7806！ ​,0,0,0,0,0
review_001672,据媒体报道，镇海楼雪糕的造型与福州并不相符，差异甚大，甚至和黄鹤楼文创雪糕十分相似。你发现了吗？此前，也有网友吐槽该雪糕价格体型娇小，价格较贵。你怎么看？（图一：福州镇海楼文创雪糕、图二：福州镇海楼、图三：黄鹤楼及黄鹤楼文创雪糕 ） ​,0,0,-1,0,0
review_002501,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第67677！ ​,0,0,0,0,0
review_000092,小李讲解不错，今天金顶大太阳，非常满意！,1,0,0,0,1
review_001301,很喜欢这张截图的原因是他问“你在哪里呀”之后 我们俩互相看到了在这之后的很多个小时里我们俩都在一起他发这张拍的很难看的黄鹤楼的照片的时候就坐在我身边 ​​​,-1,0,0,0,0
review_002422,‹客片分享› 纤纤作细步，精妙世无双。 （这组写真299包妆造）微博少女写真#,0,0,0,0,0
review_002128,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第3，世界排名第3907！ ​,0,0,0,0,0
review_000701,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第14456！ ​,0,0,0,0,0
review_001513,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第4460！ ​,0,0,0,0,0
review_000241,拜拜这个乐山大佛 ​,0,0,0,0,0
review_002533,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第75657！ ​,0,0,0,0,0
review_001039,我在挑战黄鹤楼-以津真天地域鬼王评分为11951，小组排名第3，世界排名第18788！ ​,0,0,0,0,0
review_001634,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第7301！ ​,0,0,0,0,0
review_002246,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第8，世界排名第23639！ ​,0,0,0,0,0
review_001917,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第4，世界排名第14633！ ​,0,0,0,0,0
review_001799,客览新时黄鹤楼，龟山蛇岭树花稠。仙子驾雾难重返，汉口鸣钟亦复忧。西诵屈原天问赋，东吟苏轼夜行舟。长江有意波涛起，荡涤尘埃正道修。【游黄鹤楼】 ​,2,0,0,0,0
review_001354,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第3，世界排名第147！ ​,0,0,0,0,0
review_001015,故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流。,0,0,0,0,0
review_002554,请没睡的小宝宝看黄鹤楼夜景 ​,0,0,0,0,0
review_001400,我在挑战黄鹤楼-以津真天地域鬼王评分为2674，小组排名第1，世界排名第1113！ ​,0,0,0,0,0
review_001784,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第10618！ ​,0,0,0,0,0
review_000217,"逛吃随笔---乐山•翘脚牛肉 乐山大佛。 到乐山，便直奔乐山大佛。穿过“弥勒世界”巨大牌楼，便是独特的旅游接待服务区。两架木质水车旁边是一条连廊，古镇风貌的嘉定古坊、川西南民居风格的青衣里、明清风格的望月堂，形成了乐山大佛的门户景观。乐山古称“嘉定”，这片街区便叫“嘉定坊”。 坐上游船，可以在岷江上正面参观大佛。大佛依凌云山栖霞峰临江峭壁凿造，双手抚膝，正襟危坐，神势肃穆庄严。因长年风化，面部及身体各处有着或轻或重的斑驳破损，更显出历史的沉重和沧桑。在大佛左右两侧沿江崖壁上，还有两尊身高超过16米的护法天王石刻，与大佛一起形成了一佛二天王的格局。与天王共存的还有数百上千尊石刻塑像，宛然汇集成庞大的佛教石刻艺术群。 驾车跨过岷江一桥，沿江行至拐弯处有个小广场，正处于岷江与大渡河的交汇处。这里可以清楚地看到，青色的岷江水缓缓流过，与浑黄的大渡河汇集一起，青与黄之间界限清晰，彷佛在诠释着“泾渭分明”。 跷脚牛肉。 听当地朋友推荐，午饭去吃乐山最有特色的跷脚牛肉。从观佛楼下来，附近便有家跷脚牛肉汤，不是正式的店铺，是个敞开的排挡。木质桌，长条凳，环境简陋，食客却不少。一口大锅，里面是用牛骨头熬好的底汤，味道很香。旁边几个盆里盛着切好的牛肉、牛筋、毛肚、牛舌等等，还有一盆撕碎的圆白菜叶。捡一些牛肉牛杂、圆白菜分别放进小竹篓里，在滚烫的牛肉汤里来回打个滚，装进大碗，浇上牛肉汤，撒上香菜即成。汤色清亮，白菜鲜香，牛肉入口嫩滑，不但不油腻，而且香味绵长。每张桌上都有店家自己舂好的辣椒面，辣椒面是用本地红辣椒在锅里烘干了，手工在石窝里舂成细末，加上味精和盐，又香又辣，是翘脚牛肉好吃与否的关键。 老板说，跷脚牛肉已经上百年历史，最初只能算是下层民众的食品，饭馆的条件也十分的简陋，只有一张方桌，没有凳子供客人落座，不过桌下有根横木，可以供客人跷着歇歇脚，于是，这道美味也因此得名为跷脚牛肉。后来几经演变，跷脚牛肉汤愈加讲究，在传统汤味的基础上不仅增加了药枣、枸己、当归，还增加了二十余味中药熬制而成的“精汤”,更趋于科学营养，还有驱寒的功效。说笑间大碗已经见底，连汤都没剩，只觉分外巴适。",2,0,2,0,0
review_000725,黄鹤楼送孟浩然之广陵 唐 · 李白故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流。 ​,2,0,0,0,0
review_000822,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第4，世界排名第8820！ ​,0,0,0,0,0
review_000103,可以，行程安排比较合理，导游也很热情，大巴司机开车也很稳，峨眉山游玩的话，要是时间充足建议可以分为2天游玩更有感觉些！,0,1,0,0,1
review_000376,1峨眉山（Mount Emei）位于中国四川省乐山市峨眉山市境内，是中国“四大佛教名山”之一，地势陡峭，风景秀丽，素有“峨眉天下秀”之称，山上的万佛顶最高，海拔3099米，高出峨眉平原2700多米。国家级风景名胜区，位于四川盆地西南峨眉山市西南7公里。因山势逶迤，“如螓首峨眉，细而长，美而艳”而得名，山体南北延伸，绵延23公里，面积约115平方公里。1997年2月，峨眉山和乐山大佛被联合国教科方组织列为《世界自然与文化遗产目录》。雪碧 养乐多 可乐,1,0,0,0,0
review_001443,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第2588！ ​,0,0,0,0,0
review_001222,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第6，世界排名第53639！ ​,0,0,0,0,0
review_000264,门票偏贵，景点到大佛要走3公里，不然坐电瓶车还要再交每人30元，不合理。建议门票应含电瓶车的费用，这样才能物有所值，否则性价比不高,0,-1,0,-2,0
review_002300,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第3，世界排名第30161！ ​,0,0,0,0,0
review_000219,在乐山大佛花了900求的平安符，去北京时一些损友让我捡的桃花，我把她们夹在一起。数月后，我的平安符是发霉了？尼玛…… ​,0,0,0,0,-1
review_001531,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第4939！ ​,0,0,0,0,0
review_002400,我在挑战黄鹤楼-以津真天地域鬼王评分为12833，小组排名第2，世界排名第21944！ ​,0,0,0,0,0
review_000231,天天兄弟组团游玩，乐山大佛的奇观让王一博惊掉下巴！太宏伟！ 综艺小火车的微博视频,2,0,0,0,0
review_002489,我在挑战黄鹤楼-以津真天地域鬼王评分为13333，小组排名第1，世界排名第27921！ ​,0,0,0,0,0
review_000925,出口黄鹤楼帝王楼 120 涨出口黄鹤楼英文软蓝 115 ​,0,0,0,0,0
review_000574,利群烟劲最大，中华烟劲最小，荚蓉王最好抽，炫赫门最甜，云烟最谈，天下黄鹤楼最好，大前门最难抽 ​,0,0,0,0,0
review_000978,我在挑战黄鹤楼-以津真天地域鬼王评分为34375，小组排名第1，世界排名第526！ ​,0,0,0,0,0
review_001021,我在挑战黄鹤楼-以津真天地域鬼王评分为9678，小组排名第2，世界排名第19733！ ​,0,0,0,0,0
review_001855,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第4，世界排名第12581！ ​,0,0,0,0,0
review_001547,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第5160！ ​,0,0,0,0,0
review_001094,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第4，世界排名第41831！ ​,0,0,0,0,0
review_002241,黄鹤楼地势坤爆珠木盒包装有档次双侧滑高逼格[悠闲]加入流行元素爆珠一支烟两种口味两种抽法。有档次高逼格又流行！ ​,0,0,0,0,0
review_000018,非常顺利和优美的旅程，旅行社安排很好，全程按照订单安排，没有购物，纯玩团，导游袁导热情周到，讲解非常详细好评点赞必须滴！,1,0,0,0,2
review_002584,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第874！ ​,0,0,0,0,0
review_001901,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第3，世界排名第14254！ ​,0,0,0,0,0
review_001888,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第13845！ ​,0,0,0,0,0
review_002427,我在挑战黄鹤楼-以津真天地域鬼王评分为9988，小组排名第1，世界排名第31086！ ​,0,0,0,0,0
review_000773, 《黄鹤楼送孟浩然之广陵》——李白故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流林墨 recognize顾贰白b001 ​,0,0,0,0,0
review_000682,武汉的美景真的很多，而且导游也很风趣，这一次抽空过来游玩，感受到了武汉很多的文化,2,0,0,0,2
review_001216,《黄鹤楼送孟浩然之广陵》——李白故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流林墨 旺仔牛奶愿-平静如水Love&peace ​,0,0,0,0,0
review_001461,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第4，世界排名第3347！ ​,0,0,0,0,0
review_001804,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第11035！ ​,0,0,0,0,0
review_000793,我在挑战黄鹤楼-以津真天地域鬼王评分为33073，小组排名第1，世界排名第533！ ​,0,0,0,0,0
review_002541,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第3，世界排名第78111！ ​,0,0,0,0,0
review_002030,我在挑战黄鹤楼-以津真天地域鬼王评分为1638，小组排名第2，世界排名第13638！ ​,0,0,0,0,0
review_001540,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第5016！ ​,0,0,0,0,0
review_001254,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第4，世界排名第55817！ ​,0,0,0,0,0
review_001826,我在挑战黄鹤楼-以津真天地域鬼王评分为1165，小组排名第1，世界排名第10490！ ​,0,0,0,0,0
review_001195,不去会后悔，去了更后悔，基本全是后期盖的,-2,0,0,0,0
review_000667,公交车：到黄鹤楼站/阅马场站都可； 高兴的话可以上西门买个雪糕棒冰15元/个（2种口味）拍个照，吃起来其实也就那样，周边产品都比较贵，赚的就是你的钱 沿着西门路一直向前走，走到此时图片中的天桥，个人觉得扶手出片率好高，有日系风 当然还有其他机位，实在太热了不想走下去了，过天桥找了个麦当劳休息去了♨️休息完正好去粮道街 不得不说武汉的夏天是真的暴晒，其他城市都在迎接台风“烟花”而它只觉得太阳还不够烈廊,1,0,-1,0,0
review_000465,【2134处！四川石窟数量全国第一】川渝石窟，以其分布之广泛、规模之宏大、内容之丰富、雕刻之精美，被誉为“中国石窟艺术的下半阕”。在四川，乐山大佛、安岳石窟、广元石窟等蜚声海内外，然而，这些散落在四川广袤山乡的石窟艺术瑰宝，现状还好吗？8月9日记者获悉，长达8个月的时间里，来自省市考古院及高校的240多位调查人员走遍全省各地，调查了20个市州2953处文物点，终于在近日完成了专项调查报告。,1,0,0,0,0
review_000472,和家人一起去的，挺壮观的，中途有一点插曲，也还不错，人多，热,1,0,0,0,0
review_001455,真的没啥意思，觉得门票只值20块钱,-1,0,0,-1,0
review_002386,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第3，世界排名第41621！ ​,0,0,0,0,0
review_001106,我在挑战黄鹤楼-以津真天地域鬼王评分为11627，小组排名第1，世界排名第24544！ ​,0,0,0,0,0
review_002447,我在挑战黄鹤楼-以津真天地域鬼王评分为13598，小组排名第1，世界排名第22040！ ​,0,0,0,0,0
review_000934,《黄鹤楼送孟浩然之广陵》——李白故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流林墨 reactionAlmomo上 ​,0,0,0,0,0
review_002412,《黄鹤楼送孟浩然之广陵》——李白故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流林墨 specify ​,0,0,0,0,0
review_001470,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第4，世界排名第3594！ ​,0,0,0,0,0
review_000179,四川滴天府健康通申请出战颜值最高码继三星堆 青城山 草堂 乐山大佛 九寨沟之后今天是美丽滴黄龙呀 ​​​ ​,2,0,0,0,0
review_002350,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第4，世界排名第35870！ ​,0,0,0,0,0
review_000814,《黄鹤楼送孟浩然之广陵》——李白故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流林墨 conciliatory林·笑话好好笑·墨 ​,0,0,0,0,0
review_001144,我在挑战黄鹤楼-以津真天地域鬼王评分为1177，小组排名第1，世界排名第44106！ ​,0,0,0,0,0
review_000639,今天和力力见面啦，她在纹身，图案是她和她妈妈以及两条可爱小狗小宝二妹的图，看起来很可爱，很有纪念意义!我给她买了黄鹤楼爆珠，她让我喝了茶百道果茶，进门之后我牵了她的手，去轻轨站的路上我挽着她的手 她给我打伞，分别的时候拥抱了一下，她说在她回青岛之前 我和她还有11要一起聚一下! 好耶，肯定能聚上的!,0,0,0,0,0
review_001373,黄鹤楼 位于湖北省武汉市海拔高度61.7米的蛇山顶它以清代“同治楼”为原型设计。楼高5层总高度51.4米，建筑面积3219平方米。72根圆柱拔地而起，雄浑稳健;60个翘角凌空舒展，似黄鹤腾飞，楼的屋面用10多万块黄色琉璃瓦覆盖。在蓝天白云的映衬下，黄鹤楼色彩绚丽，雄伟壮观。,2,0,0,0,0
review_002526,我在挑战黄鹤楼-以津真天地域鬼王评分为1355，小组排名第3，世界排名第68727！ ​,0,0,0,0,0
review_001183,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第6，世界排名第50701！ ​,0,0,0,0,0
review_001560,我在挑战黄鹤楼-以津真天地域鬼王评分为5137，小组排名第4，世界排名第3712！ ​,0,0,0,0,0
review_000734,说出来可能不信，昨天就是拍这组图的时候哭了,0,0,0,0,0
review_001003,《黄鹤楼送孟浩然之广陵》——李白故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流林墨 specify可爱易多多 ​,0,0,0,0,0
review_002472,我在挑战黄鹤楼-以津真天地域鬼王评分为14260，小组排名第2，世界排名第20524！ ​,0,0,0,0,0
review_001299,我在挑战黄鹤楼-以津真天地域鬼王评分为12137，小组排名第1，世界排名第31608！ ​,0,0,0,0,0
review_000510,【设施设备检修 乐山大佛景区】11日上午，记者从乐山大佛旅游有限公司获悉，因设施设备检修，乐山大佛景区“夜游三江”旅游项目游船于8月11日、12日暂停运营，“夜游凌云山”旅游项目正常开放。游客可根据景区通知，合理安排出行计划，相关情况可咨询0833-2355557。（记者 杨心梅 图据网络）,0,0,0,0,0
review_002190,蓬莱素有人间仙境之称。相传吕洞宾等八仙在蓬莱阁醉酒后，凭借各自的宝器，凌波踏浪，飘扬渡海而去，留下了“八仙过海，各显神通”的美丽传说。蓬莱阁始建于北宋年间，虎踞丹崖、云拥浪托，与黄鹤楼、岳阳楼、腾王阁并称为“中国四大名楼”。身到蓬莱即是仙，来这里沾沾仙气吧！,2,0,0,0,0
review_000506,大渡河畔，遥望大佛！ ​,1,0,0,0,0
review_001023,我在挑战黄鹤楼-以津真天地域鬼王评分为21011，小组排名第1，世界排名第9813！ ​,0,0,0,0,0
review_001392,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第1195！ ​,0,0,0,0,0
review_001960,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第3，世界排名第16589！ ​,0,0,0,0,0
review_000556,黄鹤楼96细支爆珠蓝红黑 ​,0,0,0,0,0
review_002425,我在挑战黄鹤楼-以津真天地域鬼王评分为1660，小组排名第2，世界排名第45629！ ​,0,0,0,0,0
review_001160,我在挑战黄鹤楼-以津真天地域鬼王评分为5824，小组排名第2，世界排名第35299！ ​,0,0,0,0,0
review_000813,⛸《黄鹤楼送孟浩然之广陵》——李白故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流林墨 wharfayamomo1995 ​,0,0,0,0,0
review_002132,我在挑战黄鹤楼-以津真天地域鬼王评分为29023，小组排名第1，世界排名第1484！ ​,0,0,0,0,0
review_000459,《四川宜宾又发现一尊大佛和乐山大佛一样，依山而凿十分震撼！》此视频已有14万次播放 ​,2,0,0,0,0
review_002342,很好的地标哦来武汉必须去哦,2,0,0,0,0
review_000079,两个景点一天有点紧张，但看的景点还不错。就是暑期人多，车走的慢。峨眉山猴子没见几个，见了2个。,1,-1,0,0,0
